entry,year,genre,source,a,b,c,text
70,1980,-,-,-,-,-,"except that from the candles on the small, fragrant fir tree. Hands locked behind his back, Gideon paced in front of the"
71,1987,-,-,-,-,-,"the cottage, dark as a shadow, was a fir tree. Standing like an upraised palm, it seemed to beckon or warn"
72,1988,-,-,-,-,-,", then leveled her finger at a top-lofty, emerald-black fir tree. Kevin grinned. "" You don't have to keep pointing."
73,1989,-,-,-,-,-,"(With bitterness.) She was sitting under a fir tree. In a white summer dress, on a white iron bench,"
74,1990,-,-,-,-,-,and flickering candles in thankful hands. # The 25-foot-tall fir tree on the top deck of this hospital ship came from Manila on a
75,1993,-,-,-,-,-,"she reached the bottom and then she halted against a fir tree to catch her breath. Her heart pounded, her side ached,"
76,1993,-,-,-,-,-,"landscape slowly changed from tan to green. The first fir tree came and went; sparse woodland thickened into forest, and National Public"
77,1993,-,-,-,-,-,"and its flat smooth leaves resemble the needles of a fir tree. "" Why is this tea so expensive? "" I asked the"
78,1994,-,-,-,-,-,". Turkey and pudding, presents, maybe even a fir tree with baubles and popcorn on it. If this shindig comes off like"
79,1994,-,-,-,-,-,"inflatable Santa-and-reindeer set hung from the ceiling. A large fir tree stood in the middle of the floor, lit up and covered with"
80,1995,-,-,-,-,-,better than that. Richard looked up at the big fir tree in its agony of death. He thought again of his father's
81,1995,-,-,-,-,-,"her arms lightly at her sides. Like a calm fir tree in their clearing, she stood for a moment, then began again"
82,1996,-,-,-,-,-,this time when he found the mangled corpse under a fir tree he knew who was the killer. He'd managed to cut a
83,1997,-,-,-,-,-,". Courtly, he held back the branches of a fir tree, and Celestine could feel the tree's new growth stroke her cheek"
84,1999,-,-,-,-,-,in the center of his forehead and who carried a fir tree as a staff in his right hand and a snake in his left
85,2005,-,-,-,-,-,"an owl hooted from the higher branches of a great fir tree. "" I said -- "" "" I heard you. "" A"
86,2006,-,-,-,-,-,"away. "" It came closer, past the four-story fir tree where owls hooted at night, past sleeping forsythia bushes, over the"
87,2009,-,-,-,-,-,"mouth. He crept into the embrace of a snow-laden fir tree. In his camouflage, the general was for all intents invisible"
