entry,year,genre,source,a,b,c,text,
345,1879,FIC,NightOff,A,B,C,"  (aside). I never saw the man in my life. MUL. Mulberry (crosses R., unwrapping shawl). I keep my word, you see",
346,1934,NF,UponFieldHusbandry,A,B,C,"  Fruit, and the Grass.) 2. We are to consider, that, Mulberry Trees planted in great Numbers, will afford us a Supply of Fire Wood,",
347,1879,FIC,NightOff,A,B,C,  mildly and bewildered). I'm really very busy at present. MUL. Mulberry (testily). Do you think I have nothing to do? I must,
348,1841,FIC,JulianScenesIn,A,B,C,  many. No ray of the sun seemed to penetrate the high roof of the mulberry and some lofty palms that were stretched over it. The signs not of poverty,
349,1920,NF,DaysBeforeYesterday,A,B,C,"  hillside, olive-yards below, and mulberry trees on the lower levels. Our black mulberry, with its cloying, luscious fruit, is not the sort used for silkworms",
350,1939,NEWS,CSMonitor,A,B,C,"  about 12 or 14 feet high, with a tremendous umbrella spread like an oversized mulberry tree and people from Maine to Montana try to figure out what it is and",
351,1913,FIC,Virginia,A,B,C,"  broken only by small flower-like flakes of light that fell in clusters through boughs of mulberry or linden trees, there was the sound of whispering voices and of rustling palm-leaf",
352,1897,FIC,Child-World,A,B,C,"  a bow' at you kin brag on some! Er -- ef you can't git mulberry, you bring Me a' old locus' hitch-post, and i jing!",
353,1835,FIC,HorseShoeRobinson,A,B,C,"  The spot pitched upon for this purpose, was at the foot of a large mulberry that stood on the border of the plain, at a short distance from the",
354,1953,MAG,Time,A,B,C,"  and have your health checked, "" blared the sound trucks on lower Manhattan's Mulberry Street last week. "" Step up and get a blood test- it's free",
355,1829,NF,ChronicleConquest,A,B,C,"  , the citron, the fig, and the pomegranate, with great plantations of mulberry trees, from which was produced the finest silk. The vine clambered from tree",
356,1863,FIC,WildWesternScenes,A,B,C,"  . "" "" Behold! "" said Mr. Roughgrove, parting the branches of a mulberry tree, whose large leaves had obscured the objects beyond. "" Mercy on us",
357,1993,FIC,BoneBone,A,B,C,"  that nobody needs. I remember other insignificant details too: a garden, a mulberry tree, a washing line, an ironing board on the back porch. And",
358,1845,NF,HeFruitsFruitTrees,A,B,C,"  The large English black mulberry is propagated by cuttings /z/ as follows: about the last of October, take",
359,2009,FIC,MarryingCaptain,A,B,C,"  her by the wrist. "" Miss Massie, I intend to stay at the Mulberry for a month, but if you tell me another lie, I'll be",
360,1873,NF,GreatRiotsNewYork17121873,A,B,C,  work had been done by General Brown and the Police Commissioners from their head-quarters in Mulberry Street. Acton and Brown had no time to grumble or dispute about etiquette.,
361,1879,FIC,NightOff,A,B,C,"  Babbitt A strange voice! ANGELICA RE-ENTERS, preceding, in some alarm, LORD MULBERRY, who is over polite. Both ladies much frightened. A stranger! What",
362,1904,FIC,RoseOldStLouis,A,B,C,"  grasped him by the hand. When he found I was just from Kentucky and Mulberry Hill, he was more excited than I, and especially was he eager for",
363,1928,FIC,Play:BlueThunder,A,B,C,"  . BLUE THUNDER pondering.Little black man? WOMEN Drive a stake through our breastsSo the mulberry witch can't rob our grave -- Don't leave us alone, don't",
364,1934,FIC,Harpers,A,B,C,"  . "" "" How? "" "" You watch. "" At the corner of Mulberry and Main, Bart turned the truck slowly toward the left and made toward the",
365,1934,NF,UponFieldHusbandry,A,B,C,"  Timber. The Masters of Vessels- that coast it to the Southern Colonies, where Mulberry Trees are plentiful, say, that they use it as Ship-Timber, and value",
366,1833,NF,HistoryVegetable,A,B,C,"  of which is now used merely for fuel, or thrown away. The fustic mulberry (Moms tinctoria) is a native of many parts of South America (especially",
367,1955,MAG,Time,A,B,C,"  Foundation). In preparation, Menotti made two afternoon field trips to Manhattan's Mulberry Street to get the flavor of his subject. He writes with absolute conviction in",
368,1921,FIC,Play:Greatness,A,B,C,"  'd say. TILLERTON Never mind, I'll be careful, Kitty. KITTY MULBERRY Yes, sir. But the lady who used to be your wife wouldn't",
369,2008,FIC,Driftless,A,B,C,"  between several dozen gravestones, climbed the woven wire fence, picked his way through mulberry and hazelnut bushes, and found a small hollow of land covered with long grass",
370,1879,FIC,NightOff,A,B,C,"  back.) PROF. Professor (absently). Any time. MUL. Mulberry (severely). I am confiding a most important family matter to you,",
371,1984,MAG,NewYorker,A,B,C,"  the strength. A young Yale divinity student, Sam Todd, disappeared from a Mulberry Street party on New Year's Eve. In the weeks since, his family",
372,1860,FIC,ElFureidis,A,B,C,"  fertile valley, lying between mountains whose sides were festooned with the olive, the mulberry, and the vine, and whose distant opening disclosed the blue sea-line of the",
373,1921,FIC,Play:Greatness,A,B,C,"  's no one more concerned about what happens to her than I. p. 107 KITTY MULBERRY Sympathetically. Yes, sir; so I thought.... Do you",
374,1921,FIC,KingdomRoundCorner,A,B,C,"  helped her into the cab. II As he and Terry chugged their way to Mulberry Tree Court he eyed her, sitting beside him. Would he ever get her",
375,1899,NF,BeatriceDEsteDuchess,A,B,C,"  two or three ladies. Beatrice's own couch was gorgeously adorned with draperies of mulberry colour and gold, and a crimson canopy bearing the names of Lodovico and Beatrice",
376,1995,FIC,MurderAtMonticello,A,B,C,"  thousand dollars for the purpose of excavating and ultimately restoring the servants' quarters on Mulberry Row. "" As Mim extolled the value of the new project, Harry reflected",
377,1850,NF,AmericanFruitCulturist,A,B,C,"  they resemble blood, which is caused by their being at first grafted upon a mulberry stock. "" Roses, it was said, became black when grafted on black",
378,1880,FIC,BricksWithoutStraw,A,B,C,"  upon the porch and watched with dewy, love-lit eyes the road which led to Mulberry Hill. The shadows came. The night fell; the stars came out;",
379,1991,FIC,SouthernRev,A,B,C,"  joining up with a gadfly, or the dark, still river wedding the fickle Mulberry Creek that ran all over the woods, changing beds after every rain. Leetha",
380,1873,NF,GreatRiotsNewYork17121873,A,B,C,"  , between Amity and Bleecker Streets, but in fact to attack police head-quarters in Mulberry Street, and break up the very centre of operations. It was a bold",
381,1880,FIC,BricksWithoutStraw,A,B,C,"  before she had fully recovered. He begged her, therefore, to remain at Mulberry Hill at least a month longer; and, to support his request, informed",
382,1933,NF,HomeMankind,A,B,C,"  also looked after his wife's garments. Early during the ninth century, the mulberry tree, which is the basic necessity for the cultivation of the silkworm, made",
383,1949,MAG,Time,A,B,C,"  were great generals or great statesmen. The laborious account in Poor White of Allie Mulberry, the village idiot who astonishes the townspeople by carving a ship and placing it",
384,2002,NF,MiddleEverywhere,A,B,C,"  Nebraska cornfields. // I'm from muddy Platte and Republican, // from cottonwood and mulberry, tumbleweed and switchgrass // from Willa Cather, Walt Whitman, and Janis Joplin",
385,1968,NEWS,Chicago,A,B,C,"  block only three blocks from Beale street on the edge of downtown Memphis. Across Mulberry street is a 6-foot high wall, topped by bushes and grasses, and then",
386,1913,FIC,Virginia,A,B,C,"  holding small black silk bags in their hands, sprang out of the shadows of mulberry trees, and barred their leisurely progress. And though nothing had happened in Dinwiddie",
387,2005,FIC,Ploughshares,A,B,C,  remember. # Tony was staring out the window at the leafy branches of the mulberry. At the work trucks lined up and down the street and the kids on,
388,1995,MAG,SatEvenPost,A,B,C,"  lawyer once told me, "" All the whores in town aren't down on Mulberry Street. "" What he was referring to are appraisers and experts who can be",
389,1879,FIC,NightOff,A,B,C,  Mrs. Babbitt (shrugs her shoulders). We don't know. MUL. Mulberry And when will they be back? ANG. Angelica (crosses to C.),
390,1921,FIC,Play:Greatness,A,B,C,"  a minute, will you, while I get rid of this box? Kitty Mulberry can have it for kindling-wood now. He starts out, but decides to take",
391,2008,NEWS,SanFran,A,B,C,"  by 8 feet - printed on friable-looking, but quite stable, gampi or Thai mulberry paper. # The largest image describes at colossal scale a statue of 1/4-3 hours",
392,1913,FIC,OPioneers!,A,B,C,"  South of the hill, in a low, sheltered swale, surrounded by a mulberry hedge, was the orchard, its fruit trees knee-deep in timothy grass. Any",
393,1896,FIC,FameFortune,A,B,C,"  Tim Ryan, sir. "" "" Where do you live? "" "" In Mulberry Street. "" "" Tell what you know of this case. "" "" I",
394,1835,MAG,NewEngMag,A,B,C,"  , black, Spanish and yellow oak - all growing // luxuriantly - the branching mulberry, the tall and graceful persunmon, and the bumble but beautiful passaw, with",
395,1982,FIC,ColorPurple,A,B,C,"  It was ferociously cold by the time Hardesty and Virginia arrived at the apartment house on Mulberry Street and climbed the dimly lighted winding stairs, their faces red with the stinging",
396,1879,FIC,NightOff,A,B,C,"  (Wraps up articles handed by ANGELICA, and packs vigorously.) MUL. Mulberry I suppose you've been expecting me? PROF. Professor (L., impatiently",
397,1880,FIC,BricksWithoutStraw,A,B,C,  us great pleasure; but I am afraid you will have only sad memories of Mulberry Hill. It is too bad! Poor Hildreth had taken such a liking to,
398,1898,FIC,GapInFence,A,B,C,"  I want to let the rabbits out for a run after I've given these mulberry leaves to the silk-worms. "" The children had planned to have tea in Weedon",
399,1838,FIC,RobBowlALegend,A,B,C,"  the Proprietary, whose long-respected and holy repose, beneath the scant shade of the mulberry, has, within twenty years past, been desecrated by a worse than Vandal",
400,1934,NF,UponFieldHusbandry,A,B,C,"  June 12, I am able to assure the Reader, that many of the Mulberry Slips, or Twigs, are now growing, which I set this Spring,",
401,1880,FIC,BricksWithoutStraw,A,B,C,"  own all up and down the river on both sides, from Red Wing to Mulberry Hill, where Hesden now lives. Richards had a big family of boys and",
402,1841,MAG,NorthAmRev,A,B,C,"  in many cases pine barrens or swamps unfit for cultivation. The idea of planting mulberry trees on such a soil was absurd, and the requisition to clear up and",
403,1939,FIC,Yearling,A,B,C,  grubbing hoe from the shed behind the house and strolled toward the road. The mulberry trees by the fence were a sharp green. His mother's favorite hen clucked,
404,1952,FIC,WorksLove,A,B,C,  his feet. It was a fat middle-aged Italian in a Sulka dressing gown (mulberry with gold figurings) who wore over his face a rubber mask like the ones,
405,2004,NEWS,CSMonitor,A,B,C,  prince in a far-off western region. She smuggled silkworm eggs in her hair and mulberry seeds in her medicines. # Commerce along the Silk Road reached its height in,
406,1916,NF,QuestQuaint,A,B,C,"  English ladies in large bonnets. After the blue wave in Staffordshire, came the mulberry, the pink, the green, and the brown. Then came the decline",
407,1934,NF,UponFieldHusbandry,A,B,C,"  , which we may expect from Mulberry Trees, is the Fruit; the white Mulberry Tree bears abundance more Fruit, than the black; in Italy, where they",
408,1942,MAG,Harpers,A,B,C,  the secretary of one of the Chinese Emperors introduced a method of making paper from mulberry bark. The Arabs carried some Chinese papermakers back to Samarkand as prisoners of war,
409,1839,NF,ReportOnEducation,A,B,C,"  each day in manual labour: in summer, in agriculture, the rearing of mulberry trees, and in gardening, having also an opportunity to learn the management of",
410,1899,MAG,Atlantic,A,B,C,"  . Again, there occurs to me an experience the police had last summer in Mulberry Street. They were looking for a murderer, and came upon a nest of",
411,1880,FIC,BricksWithoutStraw,A,B,C,"  with the reading of this riddle! On the morning when Eliab was brought to Mulberry Hill, Mrs. Le Moyne and Mollie breakfasted together alone in the room of the",
412,1896,NF,PrehistoricTextile,A,B,C,"  of swans, turkies, or India ducks. The bark they take from young mulberry shoots that rise from the roots of trees that have been cut down; after",
413,1833,NF,HistoryVegetable,A,B,C,  gray colour; it feeds very voraciously on the leaves of the black and white mulberry tree indiscriminately; and it will also feed upon lettuce and some other plants.,
414,1880,FIC,BricksWithoutStraw,A,B,C,"  over a bulk of leaf tobacco, in the loft over the old dining-room at Mulberry Hill, and Hesden Le Moyne was busy bathing his face, examining his wounds",
415,1983,FIC,Valedictory,A,B,C,  hardly even bears discussing anymore. We just go around and around the same old mulberry bush. Your entire life is jittering apart and you stand there and ask me,
416,1882,NF,AtlantisAntediluvian,A,B,C,"  , no catalpa or sassafras, not a single elm or hackberry, not a mulberry, not a hickory, or a beech, or a true chestnut. These",
417,1879,FIC,NightOff,A,B,C,"  helps her mother to pack silverware, small boxes, jewel-cases, etc. LORD MULBERRY ENTERS, L. C. MULBERRY. Here I am, dear friends. PROF.",
418,1879,FIC,NightOff,A,B,C,"  old friend of my college days; you've often heard me speak of Jack Mulberry. JACK. Quite so! Charmed, I'm sure. ANGELICA (crosses",
419,1880,FIC,BricksWithoutStraw,A,B,C,"  the touch. "" Remember, sir, "" she continued threateningly, "" that Mulberry Hill is still mine, and it shall never go to a Radical -- never",
420,1849,FIC,Sketch-BookGeoffrey,A,B,C,"  I mentioned her valuable and inexhaustible collection of relics, particularly her remains of the mulberry tree; and the old sexton even expressed a doubt as to Shakespeare having been",
421,1973,NF,BraggAboutYour,A,B,C,"  interspersed with flowers. Pastel shades were replaced with bottle green, bright yellow, mulberry, and aubergine. Wallpaper came into widespread use, and incorporated the above designs",
422,1902,FIC,ArtDisappearing,A,B,C,  others who did not matter; what a long distance from the famous cat-show and Mulberry Street! Arthur also looked up the table with satisfaction. If his part in,
423,1929,NF,NewRegionalGeography,A,B,C,"  wheat, the region yields certain special products, notably silk, dependent upon the mulberry, grown particularly in the lower Rhone valley; olive oil; early flowers;",
424,1985,MAG,NatGeog,A,B,C,"  the Panjsher Valley, a center of resistance, told me how their walnut and mulberry trees were systematically cut down by the enemy during Soviet offensives. Here in the",
425,1896,NF,PrehistoricTextile,A,B,C,"  on a little petticoat, which is a kind of fringe made of threads of mulberry bark. 35 This is illustrated farther on. The manner of weaving in the middle",
426,1948,NF,PracticalBookAmerican,A,B,C,"  is attained by the use of two or three hues, such as red, mulberry, and black or red, brown, and black. Oftentimes, also,",
427,1886,FIC,MortalAntipathy,A,B,C,"  deal with her, treat her as one treats a silkworm: give it its mulberry leaf, and it will spin its own cocoon. Give her the books,",
428,1879,FIC,NightOff,A,B,C,  B. Mrs. Babbitt Don't leave me! (Grasps her.) MUL. Mulberry (to MRS. BABBITT). I knew how it would end. He,
429,1841,NF,Book,ATreatise,A,B,C,  to have been planted in the 16th century by the botanist Turner. The White mulberry (M. alba) is the species upon the leaves of which the silkworms are
430,1934,NF,UponFieldHusbandry,A,B,C,"  Experience, that the white Mulberry will grow from Slips or Twigs, thrust into the Ground; and it is",
431,1951,FIC,ProudNewFlags,A,B,C,"  scarcely be his destination, if he could help it. Should she wear her mulberry cloak with its pretty gray squirrel collar or -- she never arrived at a decision",
432,1879,FIC,NightOff,A,B,C,"  .) You must consider our house your own while you stay here, Mr. Mulberry My husband will want to talk over old times with you. (Sits on",
433,1841,NF,Book,ATreatise,A,B,C,  The Three-thorned Acacia. The Judas-tree. The Chestnut. The Osage Orange. The Mulberry. The Paper Mulberry. The Sweet Gum. The Walnut. The Hickory The
434,1899,NF,BeatriceDEsteDuchess,A,B,C,"  the help of exports from Vicenza and Verona, he introduced the culture of the mulberry with excellent results, and planted large vineyards. Here he tried various experiments in",
435,1837,FIC,Nacoochee,A,B,C,"  eve, to the mocking-bird's song. And shot with my cross-bow -- my mulberry cross-bow -- The robins that perched on the boughs near the gate.' T",
436,1913,FIC,OPioneers!,A,B,C,"  Emil reached the lower corner by the hedge, Marie was sitting under her white mulberry tree, the pailful of cherries beside her, looking off at the gentle,",
437,1896,FIC,Writings [1896-1914],A,B,C,"  your life' t was that! Nifty! (short for magnificat). Mulberry panels, -- heraldic spread, -- Ebony wheels picked out with red, And",
438,1913,FIC,PirateParts,A,B,C,"  a species of Oscar Hammerstein in embryo, with a blending of Wilkins Micawber and Mulberry Sellers mixed in. The company employed the afternoon in folding circulars and programmes.",
439,1966,FIC,SecretSantaVittoria,A,B,C,"  's uncle, stood up in the room | and struck the floor with his mulberry stick until there was silence. "" You forget who you are, "" he",
440,1985,NEWS,Chicago,A,B,C,"  books, "" publishing ""... And to Think I Saw It on Mulberry Street. "" That book was followed by scores of other tales, including """,
441,1918,MAG,Atlantic,A,B,C,"  ,? the old hawthorn that grew so near the house, and the old mulberry,? and the rooks wheeling on a spring sky so many years ago.",
442,1896,NF,StoriesOfGeorgia,A,B,C,"  with everything the land afforded, and rested in comfortable wigwams under the shade of mulberry trees. The soldiers were so delighted with the situation, that they were anxious",
443,1984,FIC,Play:Peccadillo,A,B,C,  Not bad. Different. Personality. Image. VITO DE ANGELIS I am some Mulberry Street dago? RACHEL GARLAND DE ANGELIS Vito! VITO DE ANGELIS (With an,
444,1984,FIC,GodKnows,A,B,C,  . I beat them for good at Rephaim by surrounding them at night through the mulberry trees. Saul knew the results beforehand. Samuel had given him the gory details,
445,1918,MAG,Atlantic,A,B,C,"  dissatisfied lips, as she lay on a garden chair in the shade of the mulberry tree; querulously arguing with his father, who, good-humored and very indifferent,",
446,1833,NF,HistoryVegetable,A,B,C,"  to the axe, and the fig-trees and vines died away; but sometimes the mulberry is left, and the strawberry and the raspberry struggle among the ruins. There",
447,1943,FIC,LadyInLake,A,B,C,  built-in dresser with paneled mirrors on the wall above it. An open door showed mulberry bathroom tiles. The phone was on a night table by the bed. I,
448,1921,FIC,Play:Greatness,A,B,C,"  of a man who has been at the mercy of an economical female like Kitty Mulberry for many years.... He regards his work half-whimsically. However,",
449,1879,FIC,NightOff,A,B,C,"  his name, and he said, "" No matter on second thoughts tell him Mulberry. "" READY MULBERRY, to enter L. C. PROF. Professor (L.)",
450,1996,FIC,PeopleLightning,A,B,C,"  his voice held threat. "" Or did you allow him to escape? "" Mulberry tried to scowl, but his resolve quickly faltered and he wet his thin lips",
451,1913,MAG,Atlantic,A,B,C,"  differently about this matter. The oaks shaded a whole terrace of precious, silk-yielding mulberry trees for us, and some grapevines, while their mighty roots drained the soil",
452,1958,FIC,WinthropWoman,A,B,C,"  he had finished, clinging hard to his hand and leaning against the gnarled old mulberry trunk. Then she whispered, "" Peyto knew it was coming -- he saw",
453,1879,FIC,NightOff,A,B,C,"  READY SNAP, to enter L. C. DAM. Damask Of course. MUL. Mulberry I was there. MRS. B., DAM., and ANG. Well?",
454,1952,FIC,WorksLove,A,B,C,"  he pronounced the incantation than the Pigp104stood up abruptly, spilling sherry all over its mulberry dressing gown. Hands to its head, as though the piggish jowls might burst",
455,1833,NF,HistoryVegetable,A,B,C,  dunghill. The attempt succeeded; the worms were fed with the leaves of wild mulberry trees; they multiplied rapidly; and the produce of their labours proved to be,
456,1971,MAG,Harpers,A,B,C,"  Marcone also made sure that quiet, co-operative crowds leaned out of their windows on Mulberry Street to cheer Marlon Brando, made up stooped and sixtvish to play the Don",
457,1920,FIC,PoorWhite,A,B,C,"  to when I want' em to, "" he said to himself. Allie Mulberry worked at the factory during the day. Under Hugh's direction he whittled pieces",
458,1930,NEWS,NYT-Reg,A,B,C,"  Broom, bartender, 16 Bowery, and John E. Busso, owner, 98 Mulberry Street. Get "" Smoke "" In Lunch Room. "" Mike Whisky "" was",
459,1998,FIC,Gamble,A,B,C,"  He flicked his eyes quickly up and down my person, taking in my old mulberry pelisse and hat. "" Miss... Newbury? "" he said haughtily. I",
460,1934,NF,UponFieldHusbandry,A,B,C,"  it be when thou hearest the Sound of a going in the Tops of the Mulberry Trees, that then thou shalt bestir thyself. Psal. lxxxiv. 6. Who passing",
461,1902,FIC,ArtDisappearing,A,B,C,"  welfare, he went to see Anne Dillon. Her home, no longer on Mulberry Street, but on the confines of Washington Square, in a modest enough dwelling",
462,1958,FIC,Terrace,A,B,C,"  they were twisting and pulling at it. The sparrows fluttered and squaaked in the mulberry tree. "" Belle, hey, "" Eddie said, "" go get us",
463,1902,NEWS,NYT-Reg,A,B,C,"  the Monday night raids in the precinct of Capt. John T. Stephenson of the Mulberry Street Station, District Attorney Jerome yesterday filed charges with Police Commissioner Partridge, not",
464,1871,NF,AdventuresYoung,A,B,C,"  the thicket. Soon he reappeared, with his hands full of a kind of mulberry, the fruit of the sarsaparilla, the acid flavor of which much revived Lucien",
465,2007,FIC,FantasySciFi,A,B,C,"  their silent colloquy again, their fingers flashing like a flock of sparrows in a mulberry. I left them at it, retired to my solitary, almost barren room",
466,1943,NF,scan,A,B,C,  had set down their writings. The manuscripts were duly macerated and added to the mulberry bark and it was thought that the dark grey footnote * Many of the early,
467,1950,NF,ForestProducts,A,B,C,"  in appreciable numbers included catalpa, oak, ash, elm, butternut, red mulberry, and in some localized areas even cottonwood, sassafras, and spruce. During",
468,1893,NEWS,NYT-Ed,A,B,C,"  An example is afforded by the results of a recent inspection of certain houses in Mulberry, Hester, and Essex Streets, which were in a very deplorable and dangerous",
469,1879,FIC,NightOff,A,B,C,  . MRS. B. Mrs. Babbitt Mul -- ANG. Angelica Berry. MUL. Mulberry From England. At present stopping in New York. MRS. B. Mrs. Babbitt,
470,1882,MAG,Century,A,B,C,"  and we found only a family of women, feeding their fat silk-worms with fresh mulberry leaves, in the rooms behind the temple. On we went, through intricate",
471,1948,FIC,RemembranceRock,A,B,C,"  , for beds of pansies, for winding paths lined with bushes and bordered with mulberry and magnolia. He had walked other blocks where the two-story houses had only a",
472,1918,FIC,MyÁntonia,A,B,C,"  enclosure; the wire fence, then the hedge of thorny locusts, then the mulberry hedge which kept out the hot winds of summer and held fast to the protecting",
473,1874,NEWS,NYT-Ed,A,B,C,"  which nothing but the most determined attitude could save him. He seems like Col. Mulberry Sellers, in the "" Gilded Age, "" to search within the depths of",
474,1879,FIC,NightOff,A,B,C,"  we must get rid of him. (Gets behind ANGELICA.) MUL. Mulberry (at table, seated, L., to ANGELICA). The doctor told",
475,1851,NF,GlancesAtEurope,A,B,C,"  one vast, low forest or "" timbered opening "" of Poplar, Willow, Mulberry, Locust, &c.; There are a few Oaks, more Elms, and some",
476,1921,FIC,Play:Greatness,A,B,C,"  great many more later, maybe. TILLERTON Oh, yes. p. 108 KITTY MULBERRY They'll fill up very nice, I must say. I haven't had",
477,1843,FIC,VariousWritings,A,B,C,"  awaken Mr Brangle's most powerful feelings in reply; and, hastily converting his mulberry into a deep red, he exclaimed -- "" Thou beggarly scamp! how darest",
478,1896,FIC,Cinderella,A,B,C,"  heart of a prisoner in the Tombs. Many of his countrymen bade good-by to Mulberry Street and sailed away; but they had grown rich through obeying the padrones,",
479,1879,FIC,NightOff,A,B,C,  tells me anything. I have to find out everything by chance. MUL. Mulberry (aside). Singular person! The Professor described his wife as possessing remarkable,
480,1896,NEWS,NYT-Reg,A,B,C,"  head was knocked out. The turpentine flowed along the street-car tracks as far as Mulberry Street, and a little urchin ignited it with a match. Flame shot along",
481,1904,NEWS,NYT-Reg,A,B,C,"  Madison Street, 3: Charles Street, 1; Macdougal Street, 1; Mulberry Street, 2: Eldridge Street, 1; Delancey Street, 1; Union",
482,1879,FIC,NightOff,A,B,C,"  . Professor Oh, yes! your son John, the rascal! MUL. Mulberry (piteously and half crying). Things went on just as I told you",
483,1913,MAG,Atlantic,A,B,C,"  garden of any kind, no flower-beds. The immediate surroundings were our grove of mulberry trees, consisting of four large terraces, a terrace of grapevines, a large",
484,1882,FIC,ForegoneConclusion,A,B,C,"  , but she was the boldest of all. In this garden there were some mulberry and pomegranate trees, several of which hung about the fountain with seats in their",
485,1901,NEWS,NYT-Reg,A,B,C,"  Manhattan Music Hall, was raided. Three agents of the Fifteen called at the Mulberry Street Station at midnight and handed a bunch of warrants to Sergt. Hearley. He",
486,1841,NF,Book,ATreatise,A,B,C,"  fruit, or the suitableness of the. foliage for feeding silkworms. Our common mulberry, however, in free, open situations, forms a large, wide-spreading,"
487,1927,MAG,Time,A,B,C,  Aspinwall persuaded the New York Assembly to promise a bounty of $3 for every 100 mulberry trees reaching the age of three years in good health. Mr. Aspinwall then rushed,
488,1879,FIC,NightOff,A,B,C,  York two years ago. PROF. Professor Yes; on business. MUL. Mulberry I suppose so. I met you at a matine. PROF. Professor I,
489,1964,FIC,Wanderer,A,B,C,"  she had sprung across the cabin and was poised above him, dagger-claws spread, mulberry lips writhed back from inchand-a-half needle canines in her upper jaw. She still held",
490,1923,NF,scan,A,B,C,"  South America. Tapa-bark cloth was nearly as scarce as canoes, because the paper mulberry withstands the cool winds of Easter Island only with considerable coddling. Breadfruit and coconuts",
491,1906,NEWS,NYT-Reg,A,B,C,"  occasion to meet the Colonel on sundry occasions and invite him to call at 800 Mulberry Street. The Colonel when he was known as "" Kid Murray had a smooth",
492,1934,NF,UponFieldHusbandry,A,B,C,"  ; Apple Trees, planted on such a Bank, makes an impenetrable Fence; Mulberry Trees have never yet, been try'd, that I have heard of,",
493,1896,NF,PrehistoricTextile,A,B,C,  of work they make mantles either of feathers or woven of the bark of the mulberry tree. We will describe their method of doing this. The feather mantles are,
494,1896,NF,StoriesOfGeorgia,A,B,C,"  Whitney attracted the attention of the widow of General Nathanael Greene, who lived at Mulberry Grove, on the river at no great distance from the city. Mrs. Greene",
495,1899,NF,BeatriceDEsteDuchess,A,B,C,"  balass bore the effigy of Lodovico, and the insignia of the Moraglia, or Mulberry, was composed of emeralds, diamonds, and pearls. This jewel was frequently",
496,1879,FIC,NightOff,A,B,C,"  , muffled in travelling-coat, shawl round throat, big fur gloves, etc. MULBERRY (L.). Ah, my dear sir, there you are; I",
497,1880,FIC,BricksWithoutStraw,A,B,C,"  the horrible virus of "" Radicalism, "" had most alarmingly prostrated the invalid of Mulberry Hill. For a long time it was feared that her life of sufferirig was",
498,1986,FIC,GoldenCup,A,B,C,"  your age. "" He spoke with admiration. They walked through Bottle Alley onto Mulberry Street. Rags blew on the clotheslines overhead; a hawker offered a worn coat",
499,1879,FIC,NightOff,A,B,C,  .) We haven't a soul to send for a policeman. MUL. Mulberry You must know that the rascal has played the most incredible pranks. For two,
500,1922,MAG,NatGeog,A,B,C,"  Kai then visits the ancient village shrine to pray for the preservation of his precious mulberry trees from the dread scourge. Strangely enough, however, these trees are said",
