entry,year,genre,source,a,b,c,text,
953,1854,-,-,-,-,-,"of the bridge at Henley. Canningham says,' Fox was her hero in the House of Commons, Napoleon her hero on land",
262,1855,-,-,-,-,-,"art of the statuary. In 1847, Mr. Charles Fox proclaimed the discovery of an original portrait of Washington, in the possession of",
383,1855,-,-,-,-,-,"Tubular Bridge over the Menai Straits, from which Mr. Fox took the idea. The weight of the Umbrella having been thus reduced,",
555,1856,-,-,-,-,-,"have held his blood in subjection. Patient as a fox on a long scent in autumn, he would have kept himself lean and",
620,1856,-,-,-,-,-,"mind of a rascal. "" CHAPTER XXX. THE FOX IN THE TRAP. The youth barely stopped to swallow his breakfast, when",
679,1856,-,-,-,-,-,afford to throw away all their old bottles. Mr. Fox is the reverse of all this: he is homogeneous in his materials and,
808,1856,-,-,-,-,-,"overlooked. There were sleigh-robes of buffalo, bear, fox, wolf, and racoon, varying in price from six to thirty guineas",
121,1858,-,-,-,-,-,"in neighbor Kimball's yard, fraternizing with his pet fox, and otherwise conducting himself so unbecomingly, as to make it evident that",
297,1858,-,-,-,-,-,"continued his course toward the water. "" The old fox is going down to his hole, "" said the one of the foremost",
197,1859,-,-,-,-,-,", above Windham, above Sheridan, and not below Fox. His declamation was copious, polished, and splendid. In power of",
216,1859,-,-,-,-,-,". There is not the slightest reason to believe that Fox, if he had remained in ofe, would have hesitated one moment about",
311,1859,-,-,-,-,-,"French gentleman expressed some surprise at the immense influence which Fox, a man of pleasure, ruined by the dice-box and the turf,",
406,1859,-,-,-,-,-,scarcely more eager for a change than the nation. Fox and North had committed a fatal error. They ought to have known that,
456,1859,-,-,-,-,-,"House of Commons the adherents of Rockingham were led by Fox, whose dissipated habits and ruined fortunes were the talk of the whole town",
497,1859,-,-,-,-,-,"board an unconstitutional body. It was to consist of Fox's nominees. The effect of his bill was to give, not to",
858,1859,-,-,-,-,-,On a later day the Lords rejected the bill. Fox and North were immediately directed to send their seals to the palace by their,
250,1860,-,-,-,-,-,", which was comical enough. The progress of the fox was a one-legged lope, a roll, and a somerset, alternately,",
538,1860,-,-,-,-,-,"Franklin's old friend Ralph was commended and quoted by Fox. As the enterprise of historical writers enlarged and their style became elaborate,",
581,1860,-,-,-,-,-,"that man of power and of the Spirit -- George Fox -- who was then moving all England, either as followers or persecutors,",
885,1860,-,-,-,-,-,"times listened to the burning eloquence of the celebrated George Fox, the founder of Quakerism, and had become deeply impressed with the truth",
871,1862,-,-,-,-,-,"was! All the liberal statesmen -- Pitt, Henry Fox, Conway, mellifluous Murray -- were glad to do the young American honor",
18,1863,-,-,-,-,-,"little less applause attended the appearance of Seereiter. Mr. Fox acted as umpire for Seereiter; Mr. ** for Ka% anagh, and Mr.",
159,1863,-,-,-,-,-,"time when George III. caused the defeat of Mr. Fox's India Bill, and retained Mr. Pitt in power, in spite of",
287,1863,-,-,-,-,-,"hole, deep and narrow -- the mouth of a fox's burrow evidently, for it was quite hidden by overgrowth -- he fell",
644,1863,-,-,-,-,-,", and, in spite of the strenuous opposition of Fox, Grey, and Sheridan, he succeeded in carrying the measure through both",
697,1863,-,-,-,-,-,introduced into the Indian administration since the defeat of Mr. Fox's India Bill. Much unmerited criticism was passed on that important measure when,
194,1864,-,-,-,-,-,"Dillon, Colonel Plunkett, Colonel Byrne, and Captain Fox, who, with O'Moore, formed the first directing body of the Confederates",
766,1864,-,-,-,-,-,"him as long as I would a fifty dollar black fox, but what I will dog him to his hole and have his pelt",
967,1864,-,-,-,-,-,"first town lots, from Mileend Cove, north of Fox Point, to Olney s Lane, and note the several divisions and grants",
976,1864,-,-,-,-,-,"the first monks who joined him, "" were the fox, the wolf, and the bear; but time had wrought wonders on",
26,1865,-,-,-,-,-,"n't run on a last year's trail of a fox or badger, when he's sot on the fresh trail of a human",
411,1865,-,-,-,-,-,". Footnote: This town was on the Neenah or Fox River, above Lake Winnebago. The Mascoutins, Fire Nation, or Nation",
76,1866,-,-,-,-,-,"on towards the Rising Sun. When you get another fox, send me word. "" Then he leaned over, nearer the trembling",
547,1866,-,-,-,-,-,"said of him, as it was of Charles James Fox, that, at any moment of a hand, he could name all",
837,1866,-,-,-,-,-,"afraid, you beast; did you never smell a fox? Here, ride in between, Gilbert, and tell us all about",
103,1867,-,-,-,-,-,"mancnuvres, I "" drew a bead "" upon the fox; but my hands were numbed from keeping still so long, so that",
479,1867,-,-,-,-,-,"say amusing, to watch the many stratagems of the fox to get at them. Sometimes he would lie down upon the snow and",
514,1867,-,-,-,-,-,"spirits, and a vote of censure, which Mr. Fox moved, on the Earl of Sandwich, First Lord of the Admiralty,",
589,1867,-,-,-,-,-,"was the mode. Now, sir, we have Fox, and Pitt, and Sheridan, and Burke, and Chesterfield, and",
695,1867,-,-,-,-,-,"last fence, while the hounds were rolling over their fox, a hundred yards farther in the open. But an unexpected circumstance occurred",
591,1868,-,-,-,-,-,"the Buffalo is a braver warrior than the little sneaking Fox who puts the question! "" replied Methoto, with a sullen gleam of",
897,1868,-,-,-,-,-,"wrapped him up with spoils of the bear, the fox, and the bison, turned the horses' heads again, -- five",
951,1868,-,-,-,-,-,Yes. And he is a miserable man. The fox is indeed tearing his vitals. I understand his case now. He must,
331,1869,-,-,-,-,-,"whip, "" who is a little ruffled because the fox won't break, "" comes tearing along a spongy piece of ground by",
332,1869,-,-,-,-,-,"that this was chiefly the work of Mr. G. V. Fox. Now, it was no hardship to Mr. Fox, in those glorious",
372,1869,-,-,-,-,-," on a hare, or on anything except a fox, it is the business of one of the whips to ride up to
373	1927	-	-	-	-	-	Mary, Viscountess Lascelles, is considered henceforth a full-fledged fox hunter, may aspire to the eminence of his father, as Master of
374	1883	-	-	-	-	-	could catch him in a straight-away run when he was fox. He would certainly leave the somewhat puffy Mr. Francis Gray behind. But
375	1995	-	-	-	-	-	Relations Commission and the Aurora Youth Initiative Program, at Fox Theater, 9900 E. Colfax Ave. For information, call 361-2990. #
376	1921	-	-	-	-	-	like a fox's tail!  At the word fox the false horse changed back into a fox and went scampering off. """,
660,1869,-,-,-,-,-,"in other words, beating through a thicket for a fox. Hares will start up on every side, before the very noses of",
935,1869,-,-,-,-,-,"the greater proportion is devoted to the chase of the fox, that being the animal by which the best sport is afforded across country",
40,1871,-,-,-,-,-,"squadron should be made. The Assistant Secretary, Mr. Fox, was directed to obtain Commander Porter's opinion of Captain Farragut. There",
273,1872,-,-,-,-,-,"Puritanism of Calvin, Jesuitism of Loyola, Quakerism of Fox, Methodism of Wesley, Abolitionism of Clarkson. Great men stamp their mind",
890,1872,-,-,-,-,-," in the enthusiastic moment of the death of a fox, the victory of a favorite horse,  and during a contest of",
171,1873,-,-,-,-,-,"refusal as possible. It was because he disliked Mr. Fox, and instinctively gauged his character, that he said with a short,",
278,1873,-,-,-,-,-,"I did see a black fox -- a real black fox, as plain as day! "" "" Oh! Oh! Oh!",
436,1873,-,-,-,-,-,"trespass upon your time no longer. "" As Mr. Fox glided out of the ofe with his sardonic smile, Mr. Allen felt for",
470,1873,-,-,-,-,-,Mr. Fox had fallen in love with Edith. Mr. Fox never stumbled or fell. He could slide down and scramble up to any,
627,1873,-,-,-,-,-," And did your said horse really run down said fox in the middle of said road, and cut off said tail; and
628	1990	-	-	-	-	-	top: The completed painting, Desert Motif, Kit Fox, 1990, gouache, 18 x 24. Collection the artist. #
629	1977	-	-	-	-	-	Rohrig shouted,  How in hell could that white-haired fox have found out my weak spot? "" |p245Frigate said, "" I do",
777,1873,-,-,-,-,-,"hunted like a lion, and the former like a fox. He mastered Mr. Allen's business thoroughly in all its details. Until",
892,1873,-,-,-,-,-,he would not permit Mr. Pitt to coalesce with Mr. Fox. He always preferred mediocrity; he generally disliked high ability; he always,
899,1873,-,-,-,-,-,"selvage of etiquette and passing opinion, "" was Mr. Fox's cynical reply. Mr. Allen could not prevent an expression of intense disgust",
125,1874,-,-,-,-,-,"at dusk, or a venison saddle, a red fox or a badger, stand his gun in the corner with his club,",
339,1874,-,-,-,-,-,"Jim out. "" By the by, "" said Fox, "" I repaired a clock for a man of your name in Jenkintown",
382,1874,-,-,-,-,-,"The raccoon is about the same size as a small fox, and though somewhat like it, has also rather an ursine appearance.",
949,1874,-,-,-,-,-,at this liberal offer that he took another drink at Fox's expense and went home highly delighted. In the morning Cox called for,
82,1875,-,-,-,-,-,"It was as if a lamb had proposed to a fox a foray into a neighboring sheepfold. A few evenings after this, Mrs.",
294,1875,-,-,-,-,-,. The Outfit. The Voyage through Green Bay. Fox River and the Illinois. Enters the Mississippi. Scenes Sublime and Beautiful.,
416,1875,-,-,-,-,-,Muskrat 43 VI. The Skunk 48 VII. The Fox 53 VIII. The Weasel 72 IX. The Mink 90 X. The Raccoon,
431,1875,-,-,-,-,-,", brown, and weasels, 85. Turkey, fox and, 63, 64. Turtles, 138, 139. Weasel,",
446,1875,-,-,-,-,-,"the afternoon of the next day; they ran the fox all day and all night, the hounds baying at every jump, the",
686,1875,-,-,-,-,-,", 90, 91, 93; encounter with a fox, 90, 91; an enemy of the muskrat, 91; an",
825,1875,-,-,-,-,-,"and obliterating the trail entirely. Audubon tells of a fox, which, when started by the hounds, always managed to elude them",
941,1875,-,-,-,-,-,"described a big loop around, and then crossed the fox track only a few yards from the point where its course was interrupted.",
996,1875,-,-,-,-,-,"a rail-fence. I heard of an instance of a fox, hard and long pressed, that took to a rail-fence, and,",
81,1876,-,-,-,-,-,"runs slow, as the best hounds do. The fox will wait for the hound, will sit down and listen, or play",
161,1876,-,-,-,-,-,"him less than he deserved. On another occasion the fox took to the public road, and stepped with great care and precision into",
312,1876,-,-,-,-,-,"the dogs completely. I was told of a silver-gray fox in northern New York, which, when pursued by the hounds, would",
421,1876,-,-,-,-,-,the dog's. I once saw a young red fox exposed for sale in the market in Washington. A colored man had him,
443,1876,-,-,-,-,-,"during the day opportunity favored me. I expected the fox to cross the road a few yards below me, but just then I",
574,1876,-,-,-,-,-,"(Aside.) Don Jose watches me like a fox, does not intend to lose sight of me. How shall I show",
706,1876,-,-,-,-,-,"looking a few rods to the right, saw the fox coming right on to us. I had barely time to note the silly",
940,1876,-,-,-,-,-,", as sometimes happens in the early morning. The fox relies so confidently upon his superior speed, that I imagine he half tempts",
964,1876,-,-,-,-,-,"hounds, would run till it had hunted up another fox, or the fresh trail of one, when it would so manoeuvre that",
115,1877,-,-,-,-,-,"concluded to share with you in the matter of the fox. We have no wives yet, and therefore think about one half the",
349,1877,-,-,-,-,-,"in a heavy growth of beech and maple. The fox, however, had not halted here, but emerging into a small meadow",
770,1877,-,-,-,-,-,"field some six score yards away, under which the fox must pass, and whose top rail, scarce three feet above the level",
214,1878,-,-,-,-,-,". This is it: Bacchus has made a wonderful fox that can not possibly be overtaken. Vulcan, for his part, has",
268,1879,-,-,-,-,-,"says nothing about power and pelf; yet he saw Fox and North, with their factious and venal trains, united in endeavoring to",
304,1879,-,-,-,-,-,", Mansfield, Chatham, Camden, Burke, and Fox, screeched Washington, Jefferson, Hamilton, Madison, Jay, Marshall,",
750,1879,-,-,-,-,-,this very smart city are among the victims. The fox will probably always catch the goose; and doubtless this is better than for,
952,1879,-,-,-,-,-,have taken place. Laurens. L. Where is the fox -- gone to cover? Sp. Spencer Eyeing him. Yes -- he,
365,1880,-,-,-,-,-,"impression in Russia; this was the mission of Mr. Fox in 1867. The sending of a fleet of vessels, partly composed of",
384,1880,-,-,-,-,-,"the blue-winged swamp warbler, the worm-eating warbler, the fox sparrow, etc. The absence of all birds of prey, and the",
27,1881,-,-,-,-,-,"she ai nt totch Brer Rabbit fammerly. But Brer Fox, he bin wantin' a piece un um all de way, un",
35,1881,-,-,-,-,-,"well! Who'd' a' thunk dat Brer Fox would' a' come axin' me' bout dish yer beef,",
57,1881,-,-,-,-,-,". "" In a' casion lak dis, Brer Fox say he de ve'y man w'at Brer Rabbit huntin', en he'",
99,1881,-,-,-,-,-,"MR. BENJAMIN RAM AND HIS WONDERFUL FIDDLE 46 BROTHER FOX, BROTHER RABBIT, AND KING DEER'S DAUGHTER 70 BROTHER FOX COVETS THE",
105,1881,-,-,-,-,-,"waiting for an explanation, but the mention of Brother Fox attracted the attention of the little boy, and he wanted to know what",
126,1881,-,-,-,-,-,"' fool me, Brer Fox!' "" Brer Fox, he holler, he squall, he kick, he squeal. """,
155,1881,-,-,-,-,-,", he wa'n't so mighty fur off w'iles Brer Fox gwine' long wid dat ar bag slung' cross he back. Let",
162,1881,-,-,-,-,-,"gwine ter cut Brer Fox out. Illustration: BROTHER FOX, BROTHER RABBIT, AND KING DEER'S DAUGHTER "" Las', one",
163,1881,-,-,-,-,-,"that he could // THE EARLY HISTORY OF CHARLES JAMES FOX. not afford to drive Fox into opposition, and as he dared not",
193,1881,-,-,-,-,-,"' fo' all de neighbors git wud dat Brer Fox bin robbin' Brer B'ar bee-gums. "" XI HOW MR. ROOSTER LOST",
201,1881,-,-,-,-,-,"quarter en run'd off wid it. "" Brer Fox sorter study' bout dis,' kaze it look lak nobody yuver see",
222,1881,-,-,-,-,-,"he study en study how he gwine ter cut Brer Fox out. Illustration: BROTHER FOX, BROTHER RABBIT, AND KING DEER'S",
233,1881,-,-,-,-,-,"' bout anything, ez I is' bout Brer Fox nice long tail. Sho'ly, sho'ly my head mus' er bin wool-getherin",
237,1881,-,-,-,-,-,"their common-sense or see their party defeated, when Charles Fox started up, and produced a case in point so apt and recent as",
240,1881,-,-,-,-,-,"how come?' ""' Man come, Brer Fox, en stole all yo' nice jiblets. I bin a-runnin' atter",
246,1881,-,-,-,-,-,"sot down in de bushes whar he kin see Brer Fox w'en he come home. "" Bimeby yer come Brer Fox wid de bag",
290,1881,-,-,-,-,-,"You ai nt come a minnit too soon, Brer Fox, dat you ai nt. W'iles you bin gone' n'er man come",
293,1881,-,-,-,-,-,"so near to spoiling him. "" When Macaulay called Fox emphatically the debater of the British Parliament, and Burke proclaimed him the most",
299,1881,-,-,-,-,-,"had dealt it its most telling blows. It was Fox himself who ultimately carried through Parliament, with Lord Camden's assistance, the",
322,1881,-,-,-,-,-,"Don't leave' lev'm.' "" Brer Fox hunch he ole' oman wid he foot fer ter make' er keep",
326,1881,-,-,-,-,-,"Brer Fox perwide fer dem creeturs. "" W'en Brer Fox see Brer Rabbit makin' free wid he doin's dat a-way, w'at",
336,1881,-,-,-,-,-,"back des a-hollerin': ""' Run, Brer Fox, run! Mr. Man say he gwine to kyar dat meat up de",
337,1881,-,-,-,-,-,", Brer Rabbit?' ""' Shoo, Brer Fox! Creeturs w'at barks57 de trees ai nt gwine bite.' "" Brer",
352,1881,-,-,-,-,-,"right over dar in de pastur', en Brer Fox ax w'at is it, en Brer Rabbit, he say w'ich' twuz",
358,1881,-,-,-,-,-,"come drivin'' long, en he see Brer Fox, en he say, sezee; -- ""' Heyo! Yer de",
369,1881,-,-,-,-,-,you drapt in on me. I tuck'n tell Brer Fox yistiddy dat I' uz gwine take a nap' longside er de road,
380,1881,-,-,-,-,-,"foller it up wid' n'er'n, dat make Brer Fox fa'rly squall, en you des better b'lieve he make tracks' way fum",
394,1881,-,-,-,-,-,", un Brer Rabbit go on talkin' ter Brer Fox, un' t wa'n't so mighty long' fo' all Brer",
396,1881,-,-,-,-,-,"' coat-tail las' Feberwary. En lakwise ole Brer Fox, he'd sa'nter in, en fine old man Rab. settin'",
397,1881,-,-,-,-,-,"frun six Leaves me less kicks.' "" Brer Fox go on talkin' ter Brer Rabbit, un Brer Rabbit go on talkin",
407,1881,-,-,-,-,-,"' en lo en beholes, dar' uz Brer Fox settin' straddle er de comb er de roof nailin' on shingles des",
417,1881,-,-,-,-,-,"Fum dat, wud went' roun' dat Brer Fox bin tryin' ter steal Miss Goose cloze, en he come mighty nigh",
419,1881,-,-,-,-,-,"little boy asked. "" Oh, you let Brer Fox' lone fer dat, "" responded Uncle Remus. "" Nex' ter",
425,1881,-,-,-,-,-,"fat. He went right off dat a-way, Brer Fox, en ef you'll be right peart, you'll ketch' im",
437,1881,-,-,-,-,-,", he kick de do' open en hail Brer Fox, but nobody ai nt dar, en Brer Rabbit he walk in en",
441,1881,-,-,-,-,-,"off'n Mr. Benjermun Ram,' sezee. "" Brer Fox talk so close ter de fatal trufe, dat Brer Wolf got tooken wid",
455,1881,-,-,-,-,-,"in this affair was all ascribed by the King to Fox. He had made all the issues, waiting neither for North to indicate",
461,1881,-,-,-,-,-,"world was raising its standard of public virtue, or Fox must have been most unfortunate in his mode of plucking the public goose,",
506,1881,-,-,-,-,-,"Deer, he walk outer de gate en hit Brer Fox a clip wid his walkin' cane, en he foller it up wid",
532,1881,-,-,-,-,-,"Rabbit tuck'n tuck keer hisse'f, en now let Brer Fox take keer hisse'f. "" "" I say de word! "" exclaimed Aunt",
537,1881,-,-,-,-,-,", Uncle Remus, what did he do to Brother Fox? "" "" Honey! "" -- here the old man lowered his voice",
544,1881,-,-,-,-,-,"bein' de state er de condition, how Brer Fox gwine ketch' im? I ai nt' sputin' but w'at he",
565,1881,-,-,-,-,-,"better husbands, "" says Mr. Trevelyan, "" than Fox, and probably none so delightful; for no known man ever devoted such",
575,1881,-,-,-,-,-,"en w'en he start down, he look at Brer Fox lak he right down sorry, en he up'n' low, he did",
576,1881,-,-,-,-,-,"de skeeters' gun ter git monst'us bad. Brer Fox, he went flyin'' roun' Miss Wolf, en he sot",
579,1881,-,-,-,-,-,"in them. "" Though undoubtedly, "" says Mr. Fox's earliest biographer, Mr. Fell, "" there were and are men of",
