entry,year,genre,source,a,b,c,text
99,1950,-,-,-,-,-,"The General, urging the press not to seek to ferret out his story, said he had talked to the committee "" freely and"
118,1952,-,-,-,-,-,(the one who had suffered) was eager to ferret out if possible the nature and the enormity of their sin. Regina handled
162,1953,-,-,-,-,-,"judgments and values behind the words, if you could ferret it out, or at any rate some kind of indignant incandescencethat made you"
192,1954,-,-,-,-,-,"can say is, if you've never met a ferret socially, you've missed nothing. "" Imagine you being scared of a"
79,1955,-,-,-,-,-,"of the others eyed his neighbor dumbly, trying to ferret in that instant of naked emotion the sentiments behind the eyes. But presently"
32,1957,-,-,-,-,-,"your hand, "" she said, sharp as a ferret. "" What's wrong? "" | "" Nothing. It's just"
191,1960,-,-,-,-,-,"jet bomber. It was scheduled to fly the routine ferret run off the Soviet Arctic coast, a triangular course (see map)"
196,1960,-,-,-,-,-,"sea approaches to the Soviet fortress. Such so-called "" ferret "" fights probe the Russian radar fences in the Paci, in the Middle"
16,1963,-,-,-,-,-,"a touch pointed; there is a bit of the ferret about her face, and when she grins, gums engagingly slip into sight"
185,1964,-,-,-,-,-,", "" have hydrologists and engineers who are able to ferret out the most probable conditions for increasing precipitation. "" These companies know that"
78,1965,-,-,-,-,-,activists had been canvassing their assigned blocks and neighborhoods to ferret out irregular couples and talk them into getting formally married. Some pressure seems
144,1967,-,-,-,-,-,witness were an alienist Melrose went at him as a ferret at a rabbit: Had not all psychoanalysts themselvesp211been psychoanalyzed? This question reminded
120,1968,-,-,-,-,-,"who looked like a pitchfork and had teeth like a ferret; but I did like Charles Coburn and Claude Rains and Judith Anderson,"
154,1968,-,-,-,-,-,"intestines; is unspeakably polite, as patient as a ferret, as distrustful as a thief; and when one has escaped the Swiss"
117,1970,-,-,-,-,-,"but as informed people passing on the best information they can ferret out for government use. If they err, we must try to get"
25,1972,-,-,-,-,-,"that the board has no authority and therefore can not ferret out forgeries and other election irregularities. Edmund J. Kucharski, chairman of the"
100,1973,-,-,-,-,-,"period of his mature functionalism was dominated by attempts to ferret out the functions of speci institutions, and some of his analyses have become"
104,1973,-,-,-,-,-,"program, he said, was to help South Vietnam ferret out the leaders of the Communist "" apparatus "" directing a program of subversion"
184,1973,-,-,-,-,-,"get their clients acquitted, they are also supposed to ferret out the guilty parties. "" # Atlanta's Sgt. Wood cites a recent"
29,1975,-,-,-,-,-,"If anybody else was there, let Calhoun and Johnston ferret them out, "" Benson said. "" You got three of us here"
54,1977,-,-,-,-,-,"try political offenders and a secret police was established to ferret them out. As Mussolini would write in 1944, shortly before his own"
30,1980,-,-,-,-,-,became more sure that he was the victim -- the ferret had not skipped more than four people in a row before. And then
77,1980,-,-,-,-,-,"piranha. And finally the blood stopped pumping and the ferret, his back still to the vids, nodded. The guard let the"
106,1980,-,-,-,-,-,"all. He's just Ferret. The emperor's ferret, you see. He makes people and he unmakes them, and answers"
175,1980,-,-,-,-,-,"man with death in his voice who was Mikal's ferret. "" Find him. "" And they searched. The news spread quickly"
163,1981,-,-,-,-,-,"after Wilson Smith became infected, // apparently from a ferret. Andrewes washed out Smith's nose and throat, and Smith went home"
166,1981,-,-,-,-,-,", one employer after another is taking added precautions to ferret out impostors. As a result, business is brisk for executive-search firms and"
182,1981,-,-,-,-,-,"be induced ovulators. The domestic cat, rabbit and ferret have long been recognized as requiring the stimulus of coitus before they ovulate."
2,1983,-,-,-,-,-,"collate hundreds of thousands of pages of government documents, ferret out pseudonymous missing persons such as the Greenglasses, gain access to restricted archives"
108,1983,-,-,-,-,-,'s just see. I'll see if I can ferret you out in the lobby later when I finish surgery and rounds. Maybe
135,1983,-,-,-,-,-,"ferret of Wyoming. We support that project: the ferret is a gravely endangered animal, despite its having had a lot of babies"
150,1984,-,-,-,-,-,much use at all. Chub didn't need to ferret around in those two hundred though; it was all at the main branch
66,1985,-,-,-,-,-,"up to. <> <> Ferreting Out Information // To ferret out information about a target company, Mr. Feldstein scours newspapers, magazines and"
116,1985,-,-,-,-,-,"// More than just a storyteller, Greene likes to ferret out the stories that measure the direction of an entire society. Rather than"
5,1986,-,-,-,-,-,", lord, I think not. Like a crazed ferret she's been, for dashing about and throwing things -- oh, my"
52,1986,-,-,-,-,-,"blue car parked at the curb. Quick as a ferret I left my car, crossed the street, crouched and laid my hand"
90,1986,-,-,-,-,-,"to turn scholar, study the pamphlet itself, and ferret out his method. "" "" Method? A most murderous raving method to"
195,1986,-,-,-,-,-,"you haven't tried to sniff out, you old ferret, thought Torisen. "" You shouldn't begrudge me some poor scraps of"
27,1987,-,-,-,-,-,"look in his fine eyes. "" I was to ferret out William Brewster, one of the founders of the congregation, so I"
53,1987,-,-,-,-,-,"of June most of them had given up trying to ferret the truth of the affair from the family. Lydia lost weight, Rachel"
167,1989,-,-,-,-,-,"camps on the Thai side of the Kampuchean border, ferret out and seize their arms caches, round up their most villainous leaders and"
70,1990,-,-,-,-,-,"year to hire and train the extra agents needed to ferret out the tax dodgers. And user fees such as $25 boat stickers,"
37,1991,-,-,-,-,-," and he went after the gambler the way a ferret goes for a rat. As far as the editorialist was concerned, Hearne
38	1922	-	-	-	-	-	of Breault.  Peter -- Peter -- "" The Ferret was smiling affably. But Peter did not move. He made no response"
58,1991,-,-,-,-,-,", "" you said. # "" He's a ferret, "" I said. "" Are he and Lynnette an item? #"
190,1991,-,-,-,-,-,"press ofes that spoonfeed you prepared handouts, than to ferret out and report on those beneath them -- like generals -- in the more"
169,1992,-,-,-,-,-,"trustworthy face of a baby-sitter, the morals of a ferret. I could see it in her eyes. # "" Skipping school?"
87,1993,-,-,-,-,-,"less innocent. Riley or someone else is sure to ferret out that this McClaren fellow had reservations on the same flight to Cozumel,"
95,1993,-,-,-,-,-,"All the household magics? Or should I begin to ferret them out now? "" He smiled his tight, wry smile. """
121,1993,-,-,-,-,-,"dogs wander around the shop, and there is a ferret in a cage. Counters are littered with brushes, rags, spray bottles"
127,1993,-,-,-,-,-,"murder. "" "" And he's invited me to ferret out that evidence, if I can. What a devil of a task"
63,1995,-,-,-,-,-,", the whole reason we used convict volunteers was to ferret out any glitches in the system during this development faze. (beat) I"
153,1997,-,-,-,-,-,"to observe the reactions of a client and how to ferret out speci, unspoken needs and lifestyles to match the client to a home"
71,1998,-,-,-,-,-,"a bird named Martha Rhea, even a ferret called Ferret FawcettMajors. Item: There is no Schwab's drugstore for would-be Lana Turners"
122,1998,-,-,-,-,-,"Bison and a bird named Martha Rhea, even a ferret called Ferret FawcettMajors. Item: There is no Schwab's drugstore for would-be"
4,2000,-,-,-,-,-,"might be safe, that of the chessgrid. The ferret took shape, as lean and paranoid and keen-nosed as I could make it"
6,2000,-,-,-,-,-,"future, "" says Mary Shefferman, editor of Modern Ferret magazine and proud owner of nine of the little suckers. # She may"
80,2000,-,-,-,-,-,". I could afford no such confidence. Loosing a ferret program to retrieve the lost, locked-away data - if it still existed -"
136,2000,-,-,-,-,-,all. Behind her the anchor nattered on about how ferret satellites had detected preparations for an Asian nuclear strike. There was no footage
145,2000,-,-,-,-,-,still existed - would not be difult. Giving the ferret a safe den to return to with its find was another matter. I
170,2000,-,-,-,-,-,"makes them ideal first pets. Then there's the ferret's hip intellectual profile. "" They're not pack animals, "" says"
7,2003,-,-,-,-,-,the feeding grain was stored. With her right handthe ferret dangling helplessly from her leftDaisy locked the bathroom door. Losing a ferret was
17,2003,-,-,-,-,-,"than any stoat, rat, weasel, fox or ferret among his followers. Anybeast could lay claim to the clan leadership, providing"
28,2003,-,-,-,-,-,"one-up you. "" # Anne Berquist, that little ferret? Who, along with her shrewd, close -- set eyes and tiny"
57,2003,-,-,-,-,-,"she had faced had been a sharp nip from a ferret. "" Can I come, too? "" A child, Sarah,"
75,2003,-,-,-,-,-,"is one of 13 investigators that Atlanta-based EarthLink employs to ferret out spammers and send their messages to the "" bit bucket in the sky"
83,2003,-,-,-,-,-,"Southwest. I decided to send Steele there, to ferret out this lawless gang and break it up. "" "" Sir, you"
93,2003,-,-,-,-,-,"waited. She did not expect the return of the ferret, which she had privately named Sebastian. Although the ferrets had not been"
96,2003,-,-,-,-,-,"to Daisy for years to come. "" Daisy's ferret "" they would call it, she thought dreamily, pleasantly aware of the"
125,2003,-,-,-,-,-,"ground, and the ant ran onto it. The ferret held the paw close to his eyes, watching the insect circling a claw"
131,2003,-,-,-,-,-,made it impossible effectively to seal the gap. The ferret averted his nose as Daisy pointed him at the small dark hole; then
157,2003,-,-,-,-,-,from her leftDaisy locked the bathroom door. Losing a ferret was an eventuality as eagerly to be avoided as being bitten by one.
197,2003,-,-,-,-,-,"are they ordered, part of a program meant to ferret out information? Is Lennox leading this, sitting beside my bed, drawing"
34,2004,-,-,-,-,-,"a sting operation dubbed "" Operation Lunar Eclipse "" to ferret out fakes. A United States citizen tried to sell a moon rock in"
142,2004,-,-,-,-,-,in the paper-bag-escape event. Tank weighed in as heaviest ferret # POOCH POWER Last month's Chinook Olympics featured sack races and the howling
181,2004,-,-,-,-,-,"KGB, he was assigned to combat political dissent and ferret out foreign intelligence. He earned the rank of lieutenant colonel and completed a"
159,2005,-,-,-,-,-,"all eternity, also had the attention span of a ferret. When her divine brand of bullying didn't work and the potter showed"
160,2005,-,-,-,-,-,". "" # The whooping crane, like the black-footed ferret in the Great Plains and the California condor, is inching back from the"
12,2007,-,-,-,-,-,"She wanted to be a cat. No, a ferret, she would rather be a ferret. Linda slid off the bed and"
31,2009,-,-,-,-,-,did not want to be the individual who had to ferret out the facts surrounding the apparently radical departure of the cur on the ground
152,2009,-,-,-,-,-,military authorities kept finding ways around their promise not to ferret out homosexual soldiers for expulsion. // The president treated posturing as a natural
198,2009,-,-,-,-,-,"his own way he was intimidating. He had a ferret's eyes and the sharp, pointed grin of a jackal. They had"
